abone_id,yas,cinsiyet,aylik_gelir,harcama,sehir,egitim
abone2876,19,kadin,11735,Eğitim,Istanbul,ilkokul
abone2877,62,erkek,12491,Giyim,Ankara,lisans
abone2878,36,kadin,8941,Eğitim,Bursa,lise
abone2879,27,erkek,12159,Sağlık,Samsun,lisans
abone2880,24,kadin,8517,Ulaşım,Şanlıurfa,ilkokul
abone2881,45,erkek,8181,Ulaşım,Bursa,lisans
abone2882,19,erkek,14487,Ev Giderleri,Denizli,ortaokul
abone2883,70,erkek,6186,Diğer,Manisa,ortaokul
abone2884,50,kadin,11595,Gıda,Adana,lise
abone2885,26,kadin,5688,Ulaşım,Malatya,lise
abone2886,27,kadin,7594,Eğlence,Kahramanmaraş,lisans
abone2887,53,kadin,3000,Gıda,Manisa,yuksek lisans
abone2888,54,kadin,14275,Ev Giderleri,Antalya,ilkokul
abone2889,68,erkek,6087,Ev Giderleri,Ankara,yuksek lisans
abone2890,42,erkek,7395,Gıda,Konya,lise
abone2891,49,kadin,3695,Ev Giderleri,Trabzon,ortaokul
abone2892,35,erkek,9721,Eğlence,Trabzon,lise
abone2893,23,erkek,13378,Ev Giderleri,Kahramanmaraş,lisans
abone2894,55,erkek,6128,Giyim,Bursa,lisans
abone2895,47,erkek,8399,Eğlence,Denizli,lise
abone2896,43,erkek,11600,Ulaşım,Kocaeli,yuksek lisans
abone2897,31,kadin,6830,Ev Giderleri,Diyarbakır,lise
abone2898,53,erkek,14104,Eğlence,Gaziantep,lisans
abone2899,61,erkek,6508,Ev Giderleri,Manisa,lise
abone2900,57,kadin,11431,Eğitim,Balıkesir,lise
abone2901,32,kadin,8413,Gıda,Diyarbakır,lise
abone2902,63,kadin,4120,Sağlık,Gaziantep,lisans
abone2903,31,kadin,11816,Giyim,Trabzon,lise
abone2904,49,erkek,13258,Eğlence,Samsun,lisans
abone2905,58,kadin,9541,Eğitim,Balıkesir,yuksek lisans
abone2906,37,kadin,6811,Giyim,Sivas,lisans
abone2907,34,erkek,5935,Giyim,Kahramanmaraş,lise
abone2908,46,kadin,4192,Diğer,Konya,lise
abone2909,66,kadin,8799,Ev Giderleri,Kocaeli,lise
abone2910,69,kadin,11486,Ev Giderleri,Istanbul,yuksek lisans
abone2911,30,erkek,8661,Sağlık,Adana,yuksek lisans
abone2912,61,erkek,3926,Sağlık,Samsun,lisans
abone2913,35,erkek,5028,Sağlık,Trabzon,lise
abone2914,62,kadin,9938,Sağlık,Kahramanmaraş,lise
abone2915,47,erkek,7884,Eğlence,Trabzon,lise
abone2916,23,erkek,15562,Giyim,Gaziantep,lisans
abone2917,59,erkek,10362,Gıda,Bursa,yuksek lisans
abone2918,66,erkek,5189,Eğlence,Malatya,lise
abone2919,36,erkek,10064,Eğlence,Mersin,doktora
abone2920,33,erkek,4838,Giyim,Istanbul,lisans
abone2921,51,kadin,8264,Gıda,Şanlıurfa,lisans
abone2922,32,kadin,6080,Sağlık,Samsun,lise
abone2923,43,erkek,7362,Ulaşım,Konya,yuksek lisans
abone2924,46,erkek,9419,Ulaşım,Samsun,lise
abone2925,50,erkek,8988,Gıda,Balıkesir,lisans
abone2926,43,kadin,8807,Ev Giderleri,Kocaeli,lise
abone2927,22,kadin,10740,Eğitim,Diyarbakır,lisans
abone2928,61,erkek,8049,Gıda,Adana,lise
abone2929,48,kadin,14355,Gıda,Istanbul,lisans
abone2930,53,kadin,16127,Diğer,Izmir,lise
abone2931,60,erkek,14067,Giyim,Denizli,lisans
abone2932,35,erkek,9242,Gıda,Gaziantep,lise
abone2933,21,erkek,10768,Giyim,Sivas,lise
abone2934,61,erkek,10217,Eğitim,Manisa,lisans
abone2935,40,erkek,8127,Ulaşım,Balıkesir,lisans
abone2936,63,erkek,10369,Eğitim,Samsun,yuksek lisans
abone2937,37,erkek,13594,Diğer,Istanbul,lise
abone2938,66,erkek,7354,Gıda,Adana,lise
abone2939,55,kadin,4261,Ulaşım,Diyarbakır,lise
abone2940,30,kadin,6948,Giyim,Gaziantep,lise
abone2941,51,kadin,5541,Eğitim,Trabzon,lise
abone2942,70,kadin,3678,Gıda,Mersin,lise
abone2943,31,erkek,9016,Gıda,Manisa,lisans
abone2944,39,erkek,7829,Ev Giderleri,Gaziantep,lise
abone2945,21,erkek,4272,Eğlence,Bursa,lisans
abone2946,63,erkek,7893,Sağlık,Balıkesir,lisans
abone2947,43,kadin,11637,Giyim,Trabzon,lisans
abone2948,45,erkek,3000,Diğer,Trabzon,lisans
abone2949,64,kadin,10814,Giyim,Denizli,lise
abone2950,24,kadin,9574,Giyim,Sivas,lise
abone2951,69,erkek,19103,Eğlence,Sivas,lise
abone2952,49,kadin,11078,Ulaşım,Adana,lise
abone2953,42,kadin,8139,Eğlence,Adana,lise
abone2954,30,kadin,6242,Eğlence,Malatya,doktora
abone2955,54,erkek,11334,Diğer,Kocaeli,lise
abone2956,39,erkek,13688,Sağlık,Gaziantep,ilkokul
abone2957,28,kadin,6797,Gıda,Konya,lisans
abone2958,18,erkek,7985,Sağlık,Trabzon,doktora
abone2959,26,kadin,5664,Ulaşım,Gaziantep,lise
abone2960,54,erkek,3344,Eğitim,Diyarbakır,ortaokul
abone2961,28,kadin,8004,Sağlık,Denizli,lise
abone2962,45,kadin,6070,Sağlık,Malatya,yuksek lisans
abone2963,59,kadin,7064,Gıda,Malatya,lise
abone2964,24,kadin,13213,Diğer,Denizli,lisans
abone2965,21,kadin,10841,Sağlık,Diyarbakır,lise
abone2966,67,kadin,15635,Eğlence,Antalya,doktora
abone2967,65,erkek,10746,Ulaşım,Adana,lisans
abone2968,65,kadin,12375,Gıda,Mersin,lisans
abone2969,53,erkek,7139,Gıda,Malatya,ortaokul
abone2970,31,erkek,10209,Ev Giderleri,Şanlıurfa,lise
abone2971,23,erkek,9956,Ev Giderleri,Malatya,yuksek lisans
abone2972,35,erkek,10075,Giyim,Gaziantep,lise
abone2973,35,kadin,3000,Ulaşım,Manisa,lisans
abone2974,36,erkek,7117,Ulaşım,Samsun,yuksek lisans
abone2975,26,erkek,10557,Diğer,Kocaeli,lise
abone2976,64,erkek,5895,Eğitim,Ankara,lise
abone2977,19,erkek,3000,Giyim,Manisa,lise
abone2978,38,kadin,7057,Eğlence,Bursa,lise
abone2979,53,kadin,3000,Diğer,Ankara,lise
abone2980,56,kadin,4946,Ev Giderleri,Adana,lise
abone2981,70,kadin,10142,Diğer,Adana,lise
abone2982,40,kadin,14780,Giyim,Konya,lise
abone2983,52,erkek,10098,Diğer,Şanlıurfa,lisans
abone2984,36,erkek,7826,Eğlence,Antalya,yuksek lisans
abone2985,67,erkek,5611,Ev Giderleri,Istanbul,lise
abone2986,31,kadin,10985,Diğer,Kocaeli,ortaokul
abone2987,43,erkek,3000,Giyim,Bursa,ilkokul
abone2988,27,kadin,10023,Ulaşım,Trabzon,yuksek lisans
abone2989,23,erkek,14764,Diğer,Balıkesir,ortaokul
abone2990,23,erkek,8585,Ev Giderleri,Trabzon,lisans
abone2991,53,kadin,8003,Gıda,Kahramanmaraş,lisans
abone2992,68,kadin,6763,Giyim,Izmir,lise
abone2993,43,erkek,5942,Diğer,Şanlıurfa,lise
abone2994,50,kadin,8854,Ev Giderleri,Ankara,lise
abone2995,40,erkek,8382,Eğitim,Adana,lise
abone2996,58,erkek,7205,Ulaşım,Kocaeli,lise
abone2997,51,kadin,8192,Diğer,Denizli,yuksek lisans
abone2998,35,erkek,14472,Sağlık,Şanlıurfa,lisans
abone2999,19,erkek,7932,Eğitim,Gaziantep,lise
abone3000,59,kadin,7039,Diğer,Şanlıurfa,lise
abone3001,41,erkek,11121,Eğlence,Şanlıurfa,lisans
abone3002,34,kadin,13758,Sağlık,Gaziantep,lisans
abone3003,23,kadin,6820,Diğer,Antalya,lisans
abone3004,68,erkek,12123,Ulaşım,Mersin,lise
abone3005,33,kadin,8356,Gıda,Balıkesir,ilkokul
abone3006,28,kadin,5225,Diğer,Diyarbakır,lise
abone3007,65,erkek,8906,Diğer,Kahramanmaraş,lisans
abone3008,68,kadin,10513,Giyim,Sivas,lise
abone3009,69,erkek,11368,Eğitim,Malatya,ortaokul
abone3010,57,erkek,4706,Ulaşım,Mersin,lisans
abone3011,22,erkek,8087,Ev Giderleri,Sivas,ilkokul
abone3012,25,erkek,17358,Eğlence,Malatya,lisans
abone3013,31,erkek,13044,Diğer,Kocaeli,ilkokul
abone3014,49,erkek,3440,Sağlık,Ankara,lisans
abone3015,43,erkek,5544,Ev Giderleri,Malatya,lisans
abone3016,44,erkek,10501,Ev Giderleri,Manisa,lisans
abone3017,20,kadin,7540,Ulaşım,Antalya,ilkokul
abone3018,57,erkek,12670,Ev Giderleri,Diyarbakır,lisans
abone3019,63,kadin,8320,Eğlence,Trabzon,lisans
abone3020,39,kadin,9792,Sağlık,Bursa,lise
abone3021,67,erkek,15248,Giyim,Manisa,lisans
abone3022,61,erkek,7209,Ulaşım,Antalya,ilkokul
abone3023,20,erkek,6674,Diğer,Antalya,yuksek lisans
abone3024,32,kadin,16023,Gıda,Bursa,lisans
abone3025,47,kadin,11444,Eğitim,Izmir,ortaokul
abone3026,36,kadin,10935,Giyim,Ankara,lise
abone3027,58,kadin,13500,Gıda,Sivas,lisans
abone3028,60,erkek,3000,Sağlık,Ankara,lise
abone3029,26,kadin,13195,Diğer,Izmir,lisans
abone3030,53,kadin,10070,Ev Giderleri,Şanlıurfa,yuksek lisans
abone3031,35,kadin,3000,Ulaşım,Denizli,lisans
abone3032,20,erkek,11282,Gıda,Diyarbakır,lise
abone3033,41,erkek,3670,Ulaşım,Sivas,lisans
abone3034,24,erkek,10408,Eğitim,Mersin,lise
abone3035,58,erkek,8477,Ev Giderleri,Kahramanmaraş,lise
abone3036,36,erkek,10069,Eğitim,Samsun,lisans
abone3037,56,erkek,9334,Ev Giderleri,Samsun,lisans
abone3038,56,erkek,8322,Giyim,Gaziantep,lise
abone3039,34,erkek,15361,Sağlık,Izmir,lisans
abone3040,61,kadin,5828,Diğer,Antalya,lise
abone3041,55,kadin,5852,Gıda,Samsun,lisans
abone3042,58,kadin,5361,Ev Giderleri,Bursa,yuksek lisans
abone3043,63,kadin,12543,Sağlık,Antalya,ortaokul
abone3044,33,erkek,8595,Giyim,Ankara,lisans
abone3045,47,kadin,10353,Diğer,Mersin,lisans
abone3046,48,erkek,8225,Ev Giderleri,Adana,ilkokul
abone3047,29,erkek,10025,Ulaşım,Sivas,lise
abone3048,65,erkek,8348,Sağlık,Manisa,lisans
abone3049,47,kadin,6434,Ulaşım,Kahramanmaraş,ilkokul
abone3050,28,kadin,11471,Eğlence,Malatya,yuksek lisans
abone3051,18,kadin,10721,Diğer,Antalya,lise
abone3052,65,erkek,15702,Ulaşım,Balıkesir,lise
abone3053,48,erkek,7499,Ulaşım,Kocaeli,lise
abone3054,49,erkek,3000,Giyim,Balıkesir,yuksek lisans
abone3055,59,erkek,8929,Giyim,Mersin,yuksek lisans
abone3056,21,erkek,12237,Eğlence,Bursa,ortaokul
abone3057,57,erkek,9607,Gıda,Denizli,doktora
abone3058,29,kadin,10062,Ulaşım,Gaziantep,lise
abone3059,59,kadin,10398,Ulaşım,Diyarbakır,lisans
abone3060,57,erkek,13756,Eğlence,Ankara,lise
abone3061,49,kadin,13256,Gıda,Gaziantep,ilkokul
abone3062,62,kadin,3000,Sağlık,Trabzon,lisans
abone3063,20,kadin,5461,Eğitim,Trabzon,lisans
abone3064,28,erkek,10837,Giyim,Balıkesir,lisans
abone3065,21,erkek,11820,Ulaşım,Istanbul,lisans
abone3066,37,erkek,13841,Diğer,Kahramanmaraş,lisans
abone3067,35,kadin,14676,Eğlence,Kahramanmaraş,lisans
abone3068,53,erkek,7921,Ulaşım,Sivas,lisans
abone3069,38,kadin,4392,Gıda,Ankara,lisans
abone3070,70,erkek,12289,Eğlence,Malatya,lise
abone3071,21,erkek,15076,Eğlence,Malatya,lisans
abone3072,60,erkek,8216,Ulaşım,Istanbul,lise
abone3073,43,erkek,9514,Ulaşım,Balıkesir,lisans
abone3074,39,erkek,6867,Sağlık,Bursa,ortaokul
abone3075,49,kadin,12504,Ev Giderleri,Antalya,lisans
abone3076,65,erkek,6874,Gıda,Trabzon,lisans
abone3077,48,kadin,4226,Sağlık,Bursa,lisans
abone3078,34,kadin,5981,Sağlık,Samsun,lise
abone3079,42,erkek,10365,Eğlence,Denizli,ortaokul
abone3080,40,erkek,8256,Eğitim,Ankara,lisans
abone3081,42,erkek,4130,Gıda,Gaziantep,ilkokul
abone3082,56,kadin,10959,Eğitim,Istanbul,lisans
abone3083,28,erkek,12314,Eğitim,Denizli,doktora
abone3084,48,kadin,8869,Eğitim,Adana,lise
abone3085,65,kadin,15503,Eğitim,Gaziantep,lisans
abone3086,62,erkek,8902,Diğer,Manisa,lisans
abone3087,35,erkek,5404,Gıda,Malatya,lise
abone3088,42,erkek,6444,Giyim,Samsun,ortaokul
abone3089,20,kadin,19153,Ev Giderleri,Adana,lisans
abone3090,32,kadin,3280,Eğitim,Kahramanmaraş,doktora
abone3091,24,kadin,8641,Diğer,Antalya,doktora
abone3092,43,kadin,5196,Diğer,Trabzon,ortaokul
abone3093,32,erkek,8588,Gıda,Kahramanmaraş,ilkokul
abone3094,34,kadin,8367,Eğlence,Malatya,lisans
abone3095,67,erkek,17974,Ev Giderleri,Bursa,yuksek lisans
abone3096,65,erkek,6772,Gıda,Kocaeli,lise
abone3097,70,erkek,6304,Eğlence,Konya,lisans
abone3098,69,kadin,12221,Giyim,Gaziantep,ilkokul
abone3099,56,kadin,11857,Giyim,Mersin,lisans
abone3100,58,erkek,9504,Gıda,Antalya,yuksek lisans
abone3101,37,erkek,9192,Giyim,Istanbul,ortaokul
abone3102,64,kadin,16870,Gıda,Izmir,lise
abone3103,53,kadin,10320,Sağlık,Trabzon,lisans
abone3104,51,erkek,10110,Eğitim,Antalya,lisans
abone3105,68,erkek,10445,Sağlık,Adana,lise
abone3106,33,kadin,9236,Sağlık,Bursa,doktora
abone3107,20,erkek,4708,Gıda,Mersin,lisans
abone3108,40,kadin,11323,Giyim,Balıkesir,lisans
abone3109,36,kadin,6855,Diğer,Mersin,lisans
abone3110,63,erkek,6460,Ev Giderleri,Izmir,lise
abone3111,35,erkek,12427,Gıda,Gaziantep,lise
abone3112,46,erkek,13093,Giyim,Gaziantep,lisans
abone3113,20,kadin,8801,Eğlence,Sivas,lise
abone3114,43,erkek,15752,Sağlık,Denizli,lise
abone3115,23,kadin,12288,Giyim,Şanlıurfa,lise
abone3116,35,erkek,12071,Giyim,Gaziantep,lisans
abone3117,62,kadin,6721,Eğlence,Denizli,lise
abone3118,54,kadin,7990,Ulaşım,Malatya,lisans
abone3119,32,erkek,8896,Ev Giderleri,Mersin,lisans
abone3120,53,kadin,16774,Diğer,Istanbul,ilkokul
abone3121,20,kadin,9328,Gıda,Antalya,lisans
abone3122,67,kadin,8544,Diğer,Kocaeli,lisans
abone3123,26,kadin,13743,Gıda,Bursa,lisans
abone3124,30,kadin,8174,Ulaşım,Istanbul,yuksek lisans
abone3125,48,erkek,3000,Eğitim,Kahramanmaraş,lise
abone3126,50,erkek,16579,Ev Giderleri,Antalya,doktora
abone3127,51,kadin,6853,Eğitim,Adana,lisans
abone3128,68,erkek,4861,Eğlence,Ankara,lisans
abone3129,53,erkek,9642,Giyim,Antalya,lisans
abone3130,66,kadin,9151,Ev Giderleri,Kocaeli,ortaokul
abone3131,26,kadin,9158,Ev Giderleri,Gaziantep,yuksek lisans
abone3132,69,erkek,13486,Ev Giderleri,Istanbul,ortaokul
abone3133,38,kadin,10147,Eğitim,Kocaeli,lisans
abone3134,44,erkek,10811,Gıda,Diyarbakır,lise
abone3135,29,kadin,10668,Gıda,Şanlıurfa,lise
abone3136,21,erkek,18368,Eğlence,Manisa,lise
abone3137,37,kadin,12962,Ev Giderleri,Samsun,lise
abone3138,31,kadin,15180,Gıda,Kahramanmaraş,lisans
abone3139,65,erkek,15936,Giyim,Bursa,lise
abone3140,47,kadin,16535,Diğer,Trabzon,lisans
abone3141,46,kadin,11973,Gıda,Manisa,ilkokul
abone3142,22,kadin,6344,Eğitim,Samsun,lise
abone3143,43,erkek,8970,Eğlence,Adana,doktora
abone3144,41,erkek,10251,Sağlık,Manisa,yuksek lisans
abone3145,47,erkek,3000,Sağlık,Bursa,lisans
abone3146,41,kadin,8823,Gıda,Mersin,lisans
abone3147,61,erkek,8645,Ulaşım,Konya,ilkokul
abone3148,55,erkek,8748,Eğitim,Istanbul,doktora
abone3149,56,kadin,9628,Giyim,Antalya,lisans
abone3150,22,erkek,13143,Eğlence,Gaziantep,ortaokul
abone3151,66,erkek,12051,Ev Giderleri,Antalya,yuksek lisans
abone3152,27,erkek,6762,Eğlence,Balıkesir,doktora
abone3153,42,kadin,10992,Ev Giderleri,Manisa,lisans
abone3154,64,kadin,17807,Eğitim,Manisa,lisans
abone3155,43,erkek,3000,Ulaşım,Konya,lisans
abone3156,60,erkek,10026,Ev Giderleri,Adana,lise
abone3157,37,kadin,10850,Sağlık,Izmir,lise
abone3158,53,kadin,11469,Eğlence,Malatya,ilkokul
abone3159,63,kadin,10380,Giyim,Konya,lisans
abone3160,27,kadin,8307,Giyim,Adana,lise
abone3161,19,kadin,7751,Ev Giderleri,Trabzon,ortaokul
abone3162,44,erkek,9716,Giyim,Denizli,yuksek lisans
abone3163,31,kadin,3577,Ulaşım,Gaziantep,lisans
abone3164,30,erkek,9482,Ev Giderleri,Ankara,lisans
abone3165,29,erkek,12209,Eğlence,Kahramanmaraş,lise
abone3166,50,erkek,7175,Sağlık,Gaziantep,doktora
abone3167,53,erkek,10873,Ulaşım,Adana,lisans
abone3168,70,kadin,9787,Ev Giderleri,Diyarbakır,lisans
abone3169,45,kadin,3000,Giyim,Diyarbakır,yuksek lisans
abone3170,40,erkek,7095,Gıda,Şanlıurfa,ortaokul
abone3171,56,erkek,12156,Ev Giderleri,Trabzon,lise
abone3172,36,kadin,4482,Giyim,Mersin,lisans
abone3173,67,erkek,14214,Gıda,Mersin,lise
abone3174,58,erkek,7069,Sağlık,Denizli,lise
abone3175,65,kadin,12937,Gıda,Denizli,ortaokul
abone3176,26,kadin,8475,Gıda,Izmir,lisans
abone3177,40,kadin,19963,Sağlık,Şanlıurfa,lise
abone3178,28,kadin,11501,Eğitim,Samsun,lisans
abone3179,59,erkek,5967,Giyim,Mersin,doktora
abone3180,50,erkek,9676,Sağlık,Samsun,lisans
abone3181,50,erkek,13358,Diğer,Denizli,lisans
abone3182,37,erkek,7427,Gıda,Bursa,lisans
abone3183,53,erkek,12131,Sağlık,Ankara,lisans
abone3184,20,kadin,3000,Eğitim,Adana,doktora
abone3185,40,erkek,14567,Giyim,Denizli,ilkokul
abone3186,69,erkek,12224,Eğlence,Izmir,lisans
abone3187,66,kadin,7569,Eğlence,Balıkesir,lisans
abone3188,36,kadin,3627,Diğer,Trabzon,lisans
abone3189,45,erkek,14795,Eğitim,Samsun,lisans
abone3190,21,kadin,14921,Gıda,Denizli,ortaokul
abone3191,41,kadin,7432,Eğlence,Denizli,ortaokul
abone3192,30,erkek,5271,Diğer,Şanlıurfa,ortaokul
abone3193,19,erkek,6455,Ev Giderleri,Istanbul,ortaokul
abone3194,50,kadin,3000,Eğitim,Kahramanmaraş,lisans
abone3195,29,kadin,9406,Ulaşım,Diyarbakır,ortaokul
abone3196,30,kadin,13594,Diğer,Şanlıurfa,ortaokul
abone3197,44,erkek,12706,Eğitim,Sivas,lise
abone3198,64,erkek,4996,Giyim,Bursa,lise
abone3199,58,erkek,12213,Sağlık,Ankara,lise
abone3200,23,erkek,11301,Gıda,Samsun,lisans
abone3201,31,kadin,5919,Eğlence,Kocaeli,lise
abone3202,44,erkek,7064,Ulaşım,Trabzon,lisans
abone3203,52,erkek,10119,Sağlık,Mersin,lisans
abone3204,46,kadin,10216,Ev Giderleri,Kahramanmaraş,lisans
abone3205,58,erkek,8655,Eğitim,Denizli,lisans
abone3206,22,kadin,7477,Eğitim,Şanlıurfa,doktora
abone3207,50,erkek,6893,Eğitim,Gaziantep,lise
abone3208,54,kadin,14873,Ulaşım,Istanbul,lisans
abone3209,69,kadin,6297,Eğitim,Bursa,ortaokul
abone3210,25,kadin,16175,Giyim,Antalya,lisans
abone3211,59,erkek,8541,Ulaşım,Denizli,lisans
abone3212,32,kadin,10540,Diğer,Izmir,lisans
abone3213,55,erkek,8452,Gıda,Bursa,lisans
abone3214,53,erkek,3704,Gıda,Istanbul,lisans
abone3215,43,kadin,9217,Ev Giderleri,Şanlıurfa,ortaokul
abone3216,38,erkek,9842,Diğer,Diyarbakır,lise
abone3217,65,erkek,6330,Eğitim,Kocaeli,ortaokul
abone3218,44,kadin,6818,Diğer,Gaziantep,ortaokul
abone3219,69,erkek,8716,Eğlence,Diyarbakır,doktora
abone3220,67,erkek,7276,Eğitim,Ankara,lise
abone3221,25,erkek,10832,Giyim,Bursa,ortaokul
abone3222,49,kadin,13653,Eğitim,Izmir,lise
abone3223,56,kadin,9229,Diğer,Ankara,lisans
abone3224,44,kadin,10148,Eğitim,Bursa,lisans
abone3225,33,kadin,7896,Ulaşım,Bursa,lisans
abone3226,59,kadin,12399,Ulaşım,Malatya,lisans
abone3227,31,kadin,12217,Eğitim,Ankara,lise
abone3228,41,erkek,12202,Diğer,Adana,ilkokul
abone3229,27,kadin,13612,Eğitim,Balıkesir,lisans
abone3230,52,erkek,5173,Gıda,Antalya,lisans
abone3231,70,erkek,8474,Sağlık,Konya,lisans
abone3232,37,kadin,11734,Giyim,Samsun,lise
abone3233,19,kadin,9589,Giyim,Mersin,lisans
abone3234,53,erkek,6394,Giyim,Antalya,yuksek lisans
abone3235,24,kadin,3274,Eğitim,Diyarbakır,lisans
abone3236,19,kadin,14105,Ev Giderleri,Balıkesir,lisans
abone3237,34,erkek,5713,Eğitim,Antalya,lise
abone3238,30,kadin,8730,Gıda,Şanlıurfa,lise
abone3239,23,kadin,10003,Diğer,Manisa,lisans
abone3240,54,erkek,8933,Giyim,Bursa,lise
abone3241,44,erkek,10593,Eğitim,Istanbul,lise
abone3242,26,erkek,9993,Eğitim,Manisa,lise
abone3243,31,erkek,11816,Ev Giderleri,Malatya,lisans
abone3244,34,kadin,7339,Ulaşım,Samsun,ilkokul
abone3245,37,erkek,4395,Eğitim,Istanbul,doktora
abone3246,67,kadin,13773,Ev Giderleri,Şanlıurfa,lisans
abone3247,59,kadin,6370,Ev Giderleri,Istanbul,yuksek lisans
abone3248,35,erkek,9162,Eğlence,Konya,lisans
abone3249,70,erkek,6062,Giyim,Antalya,yuksek lisans
abone3250,18,erkek,14736,Gıda,Gaziantep,ilkokul
abone3251,19,kadin,3000,Sağlık,Kocaeli,doktora
abone3252,66,erkek,11714,Gıda,Manisa,lise
abone3253,67,kadin,5021,Eğlence,Malatya,lisans
abone3254,27,erkek,14570,Gıda,Manisa,lisans
abone3255,28,kadin,7351,Sağlık,Kocaeli,yuksek lisans
abone3256,38,erkek,9731,Giyim,Izmir,lise
abone3257,37,kadin,3000,Giyim,Kahramanmaraş,lisans
abone3258,44,erkek,9150,Ev Giderleri,Şanlıurfa,lisans
abone3259,19,kadin,13199,Giyim,Mersin,lisans
abone3260,53,kadin,5799,Diğer,Malatya,yuksek lisans
abone3261,22,kadin,6708,Eğlence,Samsun,doktora
abone3262,35,erkek,8077,Gıda,Ankara,yuksek lisans
abone3263,25,kadin,8257,Giyim,Malatya,lise
abone3264,19,kadin,5815,Sağlık,Kahramanmaraş,lisans
abone3265,18,erkek,6506,Sağlık,Istanbul,lisans
abone3266,69,erkek,10258,Gıda,Balıkesir,lisans
abone3267,49,erkek,10161,Gıda,Malatya,lisans
abone3268,47,kadin,15722,Eğitim,Antalya,lisans
abone3269,37,kadin,11417,Giyim,Gaziantep,lise
abone3270,63,kadin,8236,Ev Giderleri,Manisa,lise
abone3271,45,kadin,4073,Eğitim,Balıkesir,lisans
abone3272,42,erkek,6318,Ulaşım,Balıkesir,lise
abone3273,44,kadin,13674,Giyim,Gaziantep,lise
abone3274,22,kadin,13073,Eğlence,Istanbul,yuksek lisans
abone3275,51,erkek,11329,Eğlence,Samsun,yuksek lisans
abone3276,30,kadin,6508,Sağlık,Malatya,lisans
abone3277,33,kadin,7845,Sağlık,Kocaeli,ortaokul
abone3278,50,kadin,12110,Eğitim,Şanlıurfa,ortaokul
abone3279,26,kadin,4477,Diğer,Kocaeli,lisans
abone3280,47,kadin,5991,Ev Giderleri,Manisa,lise
abone3281,34,erkek,3611,Ulaşım,Şanlıurfa,lisans
abone3282,26,kadin,12180,Eğlence,Balıkesir,ortaokul
abone3283,26,erkek,10739,Giyim,Istanbul,lise
abone3284,41,kadin,8570,Giyim,Izmir,lisans
abone3285,46,erkek,9105,Ev Giderleri,Bursa,lise
abone3286,33,kadin,7809,Sağlık,Adana,lise
abone3287,49,erkek,8671,Ev Giderleri,Ankara,yuksek lisans
abone3288,42,erkek,9438,Eğitim,Ankara,lisans
abone3289,23,kadin,12397,Giyim,Adana,lisans
abone3290,21,kadin,6495,Eğlence,Gaziantep,lisans
abone3291,38,kadin,7046,Diğer,Antalya,lise
abone3292,28,kadin,3000,Ulaşım,Sivas,ortaokul
abone3293,19,kadin,6930,Ev Giderleri,Balıkesir,doktora
abone3294,18,kadin,9198,Eğitim,Konya,lisans
abone3295,19,kadin,7765,Ulaşım,Trabzon,ortaokul
abone3296,52,erkek,15143,Gıda,Adana,ortaokul
abone3297,60,kadin,3000,Eğlence,Samsun,ortaokul
abone3298,48,erkek,8401,Ulaşım,Balıkesir,lisans
abone3299,48,erkek,10528,Eğlence,Sivas,lisans
abone3300,23,erkek,5429,Eğitim,Bursa,ilkokul
abone3301,30,kadin,9012,Giyim,Adana,yuksek lisans
abone3302,34,kadin,12612,Ev Giderleri,Istanbul,doktora
abone3303,55,kadin,9560,Sağlık,Konya,lisans
abone3304,41,kadin,12193,Gıda,Bursa,lise
abone3305,21,kadin,8665,Ev Giderleri,Malatya,lise
abone3306,51,erkek,17649,Giyim,Denizli,lise
abone3307,63,erkek,11752,Ev Giderleri,Diyarbakır,lise
abone3308,40,kadin,6114,Diğer,Kocaeli,lise
abone3309,27,kadin,5280,Giyim,Antalya,lise
abone3310,41,kadin,3000,Giyim,Malatya,ortaokul
abone3311,49,kadin,9507,Eğitim,Istanbul,lisans
abone3312,27,kadin,14000,Eğlence,Bursa,lise
abone3313,54,erkek,12640,Ev Giderleri,Sivas,yuksek lisans
abone3314,22,kadin,10863,Eğitim,Konya,lise
abone3315,69,erkek,7969,Eğlence,Ankara,lisans
abone3316,60,kadin,19772,Gıda,Adana,ilkokul
abone3317,20,kadin,7576,Ulaşım,Mersin,yuksek lisans
abone3318,53,erkek,11658,Ulaşım,Mersin,lise
abone3319,36,kadin,15698,Giyim,Istanbul,lise
abone3320,20,erkek,11202,Diğer,Kocaeli,lisans
abone3321,57,kadin,9729,Giyim,Bursa,lise
abone3322,35,erkek,13895,Sağlık,Bursa,lise
abone3323,41,erkek,9912,Eğlence,Ankara,lisans
abone3324,62,kadin,11002,Giyim,Kocaeli,lisans
abone3325,60,erkek,5791,Ev Giderleri,Adana,lisans
abone3326,61,erkek,5557,Sağlık,Adana,lise
abone3327,25,kadin,9920,Giyim,Istanbul,lisans
abone3328,50,kadin,8616,Eğlence,Bursa,lisans
